Order ID,Order Time,Restaurant,Restaurant Rating,Cuisine,Customer ID,Customer Location,Delivery Address,Number of Items,Order Amount,Discount Applied,Taxes,Final Amount,Tip Given,Delivery Partner ID,Delivery Partner Name,Estimated Time (mins),Actual Delivery Time (mins),Distance (km),Payment Method,Payment Status,Order Status,Cancellation Reason,Customer Rating,Review Comments
bc5dd74d,49:33.1,McDonald's,4.5,Dessert,CUST6432,Mumbai,"56, Mumbai Street, Mumbai",7,856.91,77.41,42.85,822.35,75.3,DP0030,Kavita,47,57,2.75,Wallet,Success,Cancelled,,,
4f1a0ca0,22:33.1,KFC,2.5,Thai,CUST8034,Kolkata,"28, Kolkata Street, Kolkata",7,473.81,144.93,23.69,352.57,82.97,DP0044,Neha,44,46,2.73,UPI,Failed,Delivered,,3.5,Not satisfied
b3128262,57:33.1,Domino's,2.2,Dessert,CUST8734,Pune,"44, Pune Street, Pune",3,1171.06,154.2,58.55,1075.41,9.35,DP0014,Rahul,19,15,3.64,UPI,Success,Pending,,,
f291ea93,09:33.1,McDonald's,4.1,Thai,CUST6431,Bangalore,"51, Bangalore Street, Bangalore",8,831.27,194.84,41.56,677.99,0,DP0028,Kavita,44,42,1.79,Debit Card,Failed,Cancelled,Restaurant Unavailable,,
617a486e,35:33.1,Subway,3.6,Mexican,CUST3963,Ahmedabad,"5, Ahmedabad Street, Ahmedabad",10,1335,151.62,66.75,1250.13,0,DP0042,Anil,58,62,2.22,Cash on Delivery,Failed,Pending,,,
6a4fbb92,26:33.1,Burger King,4.2,Thai,CUST6701,Kolkata,"96, Kolkata Street, Kolkata",7,1378.77,150.65,68.94,1297.06,0,DP0024,Anil,57,61,7.5,Cash on Delivery,Failed,Pending,,,
526fd806,32:33.1,Domino's,3,Indian,CUST6849,Pune,"94, Pune Street, Pune",6,931.29,135.59,46.56,842.26,91.21,DP0035,Priya,18,15,1.01,UPI,Pending,Pending,,,
26cf2d79,14:33.1,Haldiram's,3.8,Indian,CUST9475,Kolkata,"37, Kolkata Street, Kolkata",5,1157.34,111.22,57.87,1103.99,0,DP0020,Priya,43,44,7.64,UPI,Success,Delivered,,2.9,Late delivery
33d41fa9,12:33.1,Pizza Hut,2.9,Italian,CUST7340,Pune,"26, Pune Street, Pune",3,700.96,44.57,35.05,691.44,0,DP0030,Priya,30,33,7.9,Wallet,Success,Delivered,,2.8,Tasty & fresh
0c3ff6f5,37:33.1,Domino's,2.3,Thai,CUST6528,Pune,"66, Pune Street, Pune",10,130.4,90.94,6.52,45.98,0,DP0027,Kavita,28,34,6.1,Credit Card,Success,Delivered,,1.5,Not satisfied
a13e292e,02:33.1,Biryani Blues,2.1,Fast Food,CUST6291,Mumbai,"76, Mumbai Street, Mumbai",10,1381.51,81.18,69.08,1369.41,0,DP0025,Neha,43,44,9.6,Credit Card,Success,Delivered,,2.7,Good food!
fa2e650b,45:33.1,Subway,3.5,Thai,CUST4044,Bangalore,"40, Bangalore Street, Bangalore",8,1063.89,43.19,53.19,1073.89,0,DP0027,Anil,35,32,9.72,Debit Card,Failed,Pending,,,
37ba4a5e,18:33.1,Pizza Hut,4.6,Fast Food,CUST6024,Chennai,"43, Chennai Street, Chennai",8,835.28,110.14,41.76,766.9,0,DP0010,Neha,57,61,4.56,Cash on Delivery,Pending,Delivered,,1.7,Excellent service
af6a8db9,03:33.1,Subway,2.7,Fast Food,CUST7333,Hyderabad,"56, Hyderabad Street, Hyderabad",10,110.31,125.69,5.52,-9.86,0,DP0006,Priya,33,31,3.74,Debit Card,Pending,Pending,,,
fad616b8,13:33.1,KFC,2.1,Fast Food,CUST9880,Delhi,"82, Delhi Street, Delhi",7,359.82,130.79,17.99,247.02,0,DP0045,Kavita,46,49,8.19,Wallet,Failed,Cancelled,Delivery Delayed,,
6acb7d57,11:33.1,KFC,2,Fast Food,CUST8212,Ahmedabad,"8, Ahmedabad Street, Ahmedabad",6,1278.23,189.4,63.91,1152.74,49.37,DP0033,Amit,30,31,8.53,Credit Card,Failed,Pending,,,
89dbfad6,31:33.1,Domino's,3,Italian,CUST3193,Kolkata,"65, Kolkata Street, Kolkata",2,368.76,68.28,18.44,318.92,0,DP0050,Anil,20,23,8.24,Wallet,Pending,Cancelled,Delivery Delayed,,
7f08f7db,24:33.1,McDonald's,4.6,Dessert,CUST3495,Delhi,"100, Delhi Street, Delhi",7,1003.47,68.76,50.17,984.88,0,DP0013,Neha,38,34,5.75,Wallet,Failed,Delivered,,1.4,Tasty & fresh
6392bc22,48:33.1,Pizza Hut,2.9,Chinese,CUST7006,Kolkata,"7, Kolkata Street, Kolkata",2,1199.24,32.15,59.96,1227.05,38.16,DP0023,Rahul,44,47,4.26,Wallet,Pending,Delivered,,4.8,Good food!
ca51c0a8,26:33.1,Haldiram's,3.5,Thai,CUST1900,Pune,"67, Pune Street, Pune",1,530.89,166.44,26.54,390.99,0,DP0047,Kavita,36,39,8.21,Cash on Delivery,Failed,Delivered,,1.5,Not satisfied
9062bbb2,46:33.1,Haldiram's,4.1,Mexican,CUST6645,Ahmedabad,"89, Ahmedabad Street, Ahmedabad",2,578.77,161.93,28.94,445.78,0,DP0041,Priya,23,24,8.53,Credit Card,Pending,Pending,,,
d7a17c0a,19:33.1,Haldiram's,2.5,Thai,CUST2151,Chennai,"49, Chennai Street, Chennai",8,407.75,77.68,20.39,350.46,0,DP0047,Amit,31,34,6.89,Debit Card,Pending,Cancelled,Delivery Delayed,,
1c6cce5f,44:33.1,KFC,4.4,Thai,CUST9151,Pune,"87, Pune Street, Pune",3,426.72,18.96,21.34,429.1,0,DP0037,Rahul,19,14,4.38,UPI,Pending,Cancelled,Delivery Delayed,,
aa85a139,33:33.1,Haldiram's,2.9,Chinese,CUST1029,Delhi,"29, Delhi Street, Delhi",5,1296.08,96.54,64.8,1264.34,0,DP0039,Priya,22,21,6.3,Debit Card,Failed,Cancelled,Delivery Delayed,,
db8e6022,46:33.1,Biryani Blues,2.9,Dessert,CUST6573,Pune,"14, Pune Street, Pune",4,1102.15,134.62,55.11,1022.64,0,DP0025,Rahul,58,67,4.34,Credit Card,Pending,Cancelled,Customer Canceled,,
c00be428,57:33.1,Pizza Hut,2.2,Italian,CUST9426,Chennai,"39, Chennai Street, Chennai",9,325.1,161.17,16.26,180.19,0,DP0044,Suresh,41,42,9.18,Credit Card,Success,Pending,,,
fde45776,48:33.1,Haldiram's,4.8,Fast Food,CUST5694,Bangalore,"32, Bangalore Street, Bangalore",6,887.22,176.8,44.36,754.78,0,DP0039,Suresh,48,58,6.84,Debit Card,Failed,Delivered,,3.1,Tasty & fresh
7.25E+07,49:33.1,McDonald's,4,Dessert,CUST5858,Pune,"23, Pune Street, Pune",10,646.99,120.8,32.35,558.54,0,DP0023,Rahul,17,23,5.75,Credit Card,Failed,Delivered,,2.4,Good food!
b179853a,06:33.1,KFC,3,Fast Food,CUST8595,Mumbai,"32, Mumbai Street, Mumbai",2,419.5,51.33,20.98,389.15,0,DP0044,Anil,15,21,8.17,UPI,Success,Pending,,,
4d81d84f,36:33.1,KFC,5,Fast Food,CUST1166,Delhi,"7, Delhi Street, Delhi",3,584.08,109.93,29.2,503.35,0,DP0037,Anil,38,34,7.54,Wallet,Pending,Delivered,,3.3,Not satisfied
6118267b,06:33.1,Domino's,4,Chinese,CUST6069,Ahmedabad,"22, Ahmedabad Street, Ahmedabad",8,1010.62,140.63,50.53,920.52,0,DP0012,Kavita,20,18,1.44,Credit Card,Success,Delivered,,3,Late delivery
18b823cb,23:33.1,KFC,4,Fast Food,CUST1065,Mumbai,"19, Mumbai Street, Mumbai",7,1385.34,39.85,69.27,1414.76,61.7,DP0003,Suresh,25,27,7.92,Credit Card,Success,Cancelled,,,
e4721854,49:33.1,Biryani Blues,3.3,Chinese,CUST9202,Delhi,"37, Delhi Street, Delhi",3,452.41,142.09,22.62,332.94,0,DP0040,Rahul,40,39,8.61,Wallet,Failed,Delivered,,3.3,Tasty & fresh
31f99b9d,58:33.1,Domino's,4.4,Chinese,CUST7640,Bangalore,"62, Bangalore Street, Bangalore",5,155.89,137.43,7.79,26.25,0,DP0031,Kavita,38,43,5.35,Debit Card,Pending,Delivered,,1.4,Not satisfied
51feb503,07:33.1,Pizza Hut,3.9,Fast Food,CUST1872,Mumbai,"55, Mumbai Street, Mumbai",2,812.48,79.03,40.62,774.07,41.55,DP0004,Neha,33,40,9.01,Cash on Delivery,Success,Pending,,,
1bb8c98c,40:33.1,Burger King,3.2,Dessert,CUST8946,Pune,"49, Pune Street, Pune",5,630.97,5.92,31.55,656.6,0,DP0044,Kavita,57,62,9.89,Credit Card,Pending,Pending,,,
19b9c4ad,56:33.1,Burger King,3.3,Thai,CUST2075,Delhi,"79, Delhi Street, Delhi",9,1186.13,44.12,59.31,1201.32,69.83,DP0030,Anil,25,22,1.43,Credit Card,Failed,Delivered,,4,Good food!
1b2bf584,05:33.1,Domino's,4.8,Mexican,CUST3560,Delhi,"97, Delhi Street, Delhi",8,154.85,70.93,7.74,91.66,0,DP0024,Kavita,55,59,9.03,Wallet,Failed,Pending,,,
1c99be71,19:33.1,Haldiram's,2.5,Chinese,CUST7205,Mumbai,"16, Mumbai Street, Mumbai",9,407.63,199.7,20.38,228.31,0,DP0020,Amit,24,34,9.24,Cash on Delivery,Success,Cancelled,Restaurant Unavailable,,
c47590b9,04:33.1,Haldiram's,3.5,Italian,CUST2099,Delhi,"44, Delhi Street, Delhi",4,1113.79,84.76,55.69,1084.72,0,DP0008,Amit,20,20,9.36,Wallet,Failed,Delivered,,4,Excellent service
2cca8d9e,27:33.1,Biryani Blues,2.7,Chinese,CUST1602,Delhi,"56, Delhi Street, Delhi",4,199.61,79.38,9.98,130.21,92.24,DP0017,Rahul,55,61,9.58,Cash on Delivery,Failed,Cancelled,Delivery Delayed,,
5a12a189,28:33.1,Subway,3.2,Fast Food,CUST1819,Chennai,"86, Chennai Street, Chennai",5,248.07,198.48,12.4,61.99,0,DP0002,Rahul,49,49,1.78,UPI,Failed,Delivered,,2,Not satisfied
bf15ff4a,07:33.1,Pizza Hut,2.9,Dessert,CUST3933,Kolkata,"10, Kolkata Street, Kolkata",3,1356.27,3.77,67.81,1420.31,0,DP0020,Kavita,55,57,6.58,Debit Card,Success,Cancelled,Customer Canceled,,
3a3c43cf,01:33.1,McDonald's,4.4,Mexican,CUST6253,Hyderabad,"64, Hyderabad Street, Hyderabad",6,375.14,167.19,18.76,226.71,0,DP0033,Amit,18,16,1.01,Debit Card,Failed,Pending,,,
e6fdc3a7,36:33.1,McDonald's,2.4,Dessert,CUST6535,Mumbai,"39, Mumbai Street, Mumbai",10,1109.83,32.52,55.49,1132.8,0,DP0005,Anil,59,61,4.52,UPI,Success,Cancelled,,,
0dc29c80,51:33.1,Domino's,2.9,Fast Food,CUST3363,Mumbai,"89, Mumbai Street, Mumbai",3,606,97.25,30.3,539.05,10.85,DP0013,Amit,54,58,4.58,UPI,Failed,Pending,,,
30f351d9,41:33.1,Domino's,4.6,Dessert,CUST4115,Chennai,"96, Chennai Street, Chennai",1,990.54,185.7,49.53,854.37,0,DP0041,Kavita,60,60,7.82,Cash on Delivery,Pending,Pending,,,
370cb079,20:33.1,KFC,4.3,Dessert,CUST1786,Delhi,"87, Delhi Street, Delhi",6,647.7,168.77,32.39,511.32,86.2,DP0024,Amit,21,17,2.67,Cash on Delivery,Success,Pending,,,
f27cc693,55:33.1,Haldiram's,4.6,Indian,CUST7675,Ahmedabad,"41, Ahmedabad Street, Ahmedabad",3,446.09,65.52,22.3,402.87,0,DP0040,Priya,47,43,9.64,UPI,Failed,Cancelled,Restaurant Unavailable,,
40dd2391,44:33.1,Domino's,4.7,Thai,CUST7958,Bangalore,"35, Bangalore Street, Bangalore",2,427.99,89.38,21.4,360.01,0,DP0049,Priya,33,40,6.6,Credit Card,Success,Pending,,,
2411beae,36:33.1,Domino's,2.7,Fast Food,CUST7185,Pune,"61, Pune Street, Pune",5,1225.87,153.1,61.29,1134.06,0,DP0020,Amit,56,64,9.04,UPI,Success,Delivered,,2.3,Excellent service
950dff3c,25:33.1,Haldiram's,2.5,Indian,CUST3820,Hyderabad,"43, Hyderabad Street, Hyderabad",8,442.67,108.59,22.13,356.21,88.59,DP0030,Amit,23,32,5.17,UPI,Failed,Pending,,,
93f2a0af,29:33.1,Haldiram's,3.4,Chinese,CUST1654,Mumbai,"71, Mumbai Street, Mumbai",2,931.05,57.45,46.55,920.15,0,DP0046,Rahul,42,38,1.38,Credit Card,Failed,Pending,,,
d024a299,07:33.1,Domino's,3.4,Chinese,CUST8362,Hyderabad,"55, Hyderabad Street, Hyderabad",5,497.61,115.93,24.88,406.56,0,DP0005,Amit,33,42,2.8,UPI,Success,Cancelled,Delivery Delayed,,
c451c318,16:33.1,McDonald's,4.5,Fast Food,CUST1509,Hyderabad,"86, Hyderabad Street, Hyderabad",8,601.03,0.84,30.05,630.24,93.84,DP0037,Kavita,26,35,1.63,Debit Card,Pending,Pending,,,
24b520a0,33:33.1,Biryani Blues,2,Mexican,CUST3095,Mumbai,"19, Mumbai Street, Mumbai",3,295.49,174.83,14.77,135.43,0,DP0002,Suresh,28,34,2.19,Cash on Delivery,Pending,Pending,,,
9613b16b,47:33.1,Domino's,3.8,Chinese,CUST8978,Chennai,"63, Chennai Street, Chennai",8,1472.13,172.4,73.61,1373.34,0,DP0005,Kavita,45,46,5.77,Cash on Delivery,Failed,Delivered,,3.1,Not satisfied
fbf2b85e,17:33.1,Haldiram's,2.3,Indian,CUST2350,Bangalore,"31, Bangalore Street, Bangalore",4,100.53,18.79,5.03,86.77,45.84,DP0041,Neha,46,56,1.12,Wallet,Failed,Cancelled,Customer Canceled,,
f021d4ca,28:33.1,Haldiram's,4.8,Dessert,CUST6740,Mumbai,"94, Mumbai Street, Mumbai",7,1221.54,176.67,61.08,1105.95,0,DP0018,Priya,40,50,2.61,Cash on Delivery,Failed,Delivered,,3.6,Not satisfied
7251cf85,13:33.1,Domino's,4.8,Fast Food,CUST2651,Ahmedabad,"76, Ahmedabad Street, Ahmedabad",6,187.5,129.66,9.38,67.22,0,DP0047,Rahul,26,26,9.17,Cash on Delivery,Success,Delivered,,2.9,Tasty & fresh
cb6f064a,33:33.1,Burger King,2.6,Chinese,CUST5636,Hyderabad,"57, Hyderabad Street, Hyderabad",5,752.38,9.21,37.62,780.79,72.63,DP0050,Kavita,57,57,6.36,Debit Card,Failed,Pending,,,
c25890df,27:33.1,Domino's,4.3,Mexican,CUST5856,Kolkata,"8, Kolkata Street, Kolkata",1,516.25,184.14,25.81,357.92,47.41,DP0014,Amit,15,17,8.71,Cash on Delivery,Failed,Cancelled,Delivery Delayed,,
ffc62709,59:33.1,Biryani Blues,2,Mexican,CUST3358,Ahmedabad,"15, Ahmedabad Street, Ahmedabad",4,105.94,177.89,5.3,-66.65,0,DP0025,Priya,22,31,5.63,Wallet,Pending,Pending,,,
adc21321,54:33.1,Pizza Hut,4.9,Dessert,CUST1661,Hyderabad,"72, Hyderabad Street, Hyderabad",5,686.46,175.04,34.32,545.74,1.5,DP0045,Priya,16,24,1.87,Cash on Delivery,Success,Cancelled,Delivery Delayed,,
d3051783,10:33.1,Biryani Blues,2,Indian,CUST4473,Hyderabad,"92, Hyderabad Street, Hyderabad",1,1337.78,143.37,66.89,1261.3,33.1,DP0006,Rahul,31,29,4.89,Wallet,Failed,Pending,,,
d47b16da,40:33.1,Burger King,2.2,Fast Food,CUST6562,Delhi,"93, Delhi Street, Delhi",4,637.42,100.36,31.87,568.93,0,DP0032,Rahul,54,61,7.68,Debit Card,Failed,Pending,,,
7641b3bb,33:33.1,Haldiram's,2.2,Thai,CUST4914,Pune,"83, Pune Street, Pune",7,299.56,57.81,14.98,256.73,0,DP0011,Anil,20,21,6.44,Credit Card,Pending,Delivered,,2.4,Tasty & fresh
b3fe3a3b,39:33.1,Burger King,3.6,Dessert,CUST4162,Mumbai,"73, Mumbai Street, Mumbai",1,981.24,160.93,49.06,869.37,0,DP0036,Suresh,47,43,7.71,Wallet,Success,Delivered,,1.9,
5cc26fe0,54:33.1,McDonald's,2,Indian,CUST1963,Delhi,"38, Delhi Street, Delhi",9,152.86,80.02,7.64,80.48,0,DP0038,Anil,18,21,2.18,Credit Card,Success,Pending,,,
a0cfeb45,37:33.1,Pizza Hut,3.2,Thai,CUST5627,Kolkata,"17, Kolkata Street, Kolkata",10,574.27,143.93,28.71,459.05,0,DP0037,Rahul,38,36,5.39,Credit Card,Failed,Pending,,,
908d7a93,26:33.1,Subway,3.6,Mexican,CUST6724,Mumbai,"3, Mumbai Street, Mumbai",1,598.33,91.98,29.92,536.27,0,DP0036,Suresh,59,54,7.48,Credit Card,Failed,Pending,,,
7f7471fe,50:33.1,Domino's,3,Chinese,CUST3165,Pune,"12, Pune Street, Pune",4,1277.3,29.57,63.87,1311.6,0,DP0038,Neha,40,39,9.02,Credit Card,Pending,Cancelled,Customer Canceled,,
90065229,05:33.1,Subway,2.6,Mexican,CUST6009,Kolkata,"3, Kolkata Street, Kolkata",6,585.75,113.02,29.29,502.02,0,DP0019,Kavita,33,29,7.8,Wallet,Pending,Pending,,,
42082c03,30:33.1,Pizza Hut,4,Indian,CUST9592,Mumbai,"29, Mumbai Street, Mumbai",5,1399.9,129.66,70,1340.24,0,DP0024,Amit,54,62,1.01,Cash on Delivery,Failed,Cancelled,Customer Canceled,,
4beee399,07:33.1,Subway,3.4,Fast Food,CUST2302,Pune,"53, Pune Street, Pune",4,712.72,178.03,35.64,570.33,0,DP0025,Neha,59,67,6.49,Credit Card,Pending,Pending,,,
ef42dd5e,13:33.1,Burger King,3.9,Italian,CUST5899,Ahmedabad,"77, Ahmedabad Street, Ahmedabad",10,306.7,124,15.34,198.04,0,DP0007,Neha,15,14,7.82,Cash on Delivery,Pending,Cancelled,Delivery Delayed,,
acf40b99,55:33.1,Pizza Hut,4,Dessert,CUST8618,Pune,"92, Pune Street, Pune",7,1393.01,93.75,69.65,1368.91,0,DP0012,Kavita,49,55,5.39,Debit Card,Failed,Pending,,,
c23a05e6,25:33.1,KFC,4.8,Italian,CUST1034,Kolkata,"76, Kolkata Street, Kolkata",1,257.92,186.05,12.9,84.77,87.74,DP0015,Kavita,22,29,1.77,UPI,Failed,Delivered,,2.9,Tasty & fresh
c5b0295e,37:33.1,McDonald's,3.8,Mexican,CUST6143,Bangalore,"65, Bangalore Street, Bangalore",2,532.33,195.53,26.62,363.42,0,DP0032,Neha,26,31,1.6,Debit Card,Success,Cancelled,Delivery Delayed,,
286a3a36,33:33.1,Pizza Hut,4.4,Chinese,CUST1157,Bangalore,"1, Bangalore Street, Bangalore",1,1449.73,141.47,72.49,1380.75,0,DP0042,Anil,26,34,8.57,Credit Card,Success,Pending,,,
0a0c7401,16:33.1,KFC,4.3,Chinese,CUST3171,Chennai,"96, Chennai Street, Chennai",1,300.98,29.45,15.05,286.58,0,DP0033,Priya,27,37,4.96,Cash on Delivery,Pending,Pending,,,
247a87d2,14:33.1,Haldiram's,4.4,Thai,CUST9416,Pune,"41, Pune Street, Pune",7,466.12,128.06,23.31,361.37,0,DP0035,Kavita,39,49,6.04,Wallet,Success,Pending,,,
030ca7ca,12:33.1,Haldiram's,2.1,Italian,CUST8631,Delhi,"78, Delhi Street, Delhi",8,356.52,166.6,17.83,207.75,0,DP0008,Amit,25,21,8.39,Debit Card,Pending,Cancelled,Delivery Delayed,,
28ac3ef7,59:33.1,Pizza Hut,3.6,Chinese,CUST6894,Delhi,"85, Delhi Street, Delhi",7,230.12,69.12,11.51,172.51,0,DP0016,Neha,55,55,7.24,Cash on Delivery,Failed,Delivered,,4.8,Tasty & fresh
71168ded,06:33.1,Pizza Hut,4.7,Italian,CUST4631,Mumbai,"98, Mumbai Street, Mumbai",5,284.12,144.28,14.21,154.05,0,DP0040,Kavita,44,54,2.4,Wallet,Failed,Delivered,,2.8,Not satisfied
79daaae4,28:33.1,Biryani Blues,3.6,Dessert,CUST5583,Bangalore,"85, Bangalore Street, Bangalore",10,352.47,178.04,17.62,192.05,0,DP0035,Neha,41,43,6.9,Wallet,Success,Delivered,,1.5,
86b77070,24:33.1,Biryani Blues,2.4,Fast Food,CUST8261,Hyderabad,"90, Hyderabad Street, Hyderabad",9,299.12,119.47,14.96,194.61,0,DP0039,Suresh,55,58,9.44,UPI,Failed,Pending,,,
e44a8ccd,31:33.1,Subway,4.5,Dessert,CUST2860,Kolkata,"75, Kolkata Street, Kolkata",6,441.22,26.85,22.06,436.43,54.9,DP0028,Rahul,30,26,6.97,Wallet,Pending,Pending,,,
f2123b1a,25:33.1,Haldiram's,4.3,Thai,CUST7280,Mumbai,"43, Mumbai Street, Mumbai",1,547.62,30.12,27.38,544.88,0,DP0004,Priya,31,41,8.88,UPI,Pending,Delivered,,3.6,Good food!
575b9466,48:33.1,Biryani Blues,2.9,Mexican,CUST9082,Bangalore,"52, Bangalore Street, Bangalore",1,247.19,186.59,12.36,72.96,0,DP0017,Priya,26,32,7.97,Credit Card,Pending,Cancelled,Customer Canceled,,
13e78c85,59:33.1,KFC,2.8,Thai,CUST8477,Delhi,"48, Delhi Street, Delhi",4,381.98,121.45,19.1,279.63,0,DP0031,Rahul,56,60,8.43,Wallet,Failed,Delivered,,4.5,Late delivery
9582fc55,28:33.1,Burger King,2.4,Dessert,CUST1988,Chennai,"84, Chennai Street, Chennai",1,1028.49,21,51.42,1058.91,0,DP0034,Neha,31,29,7.14,UPI,Success,Pending,,,
528e15b9,59:33.1,Domino's,2.1,Italian,CUST2852,Delhi,"33, Delhi Street, Delhi",3,367.13,49.73,18.36,335.76,0,DP0041,Rahul,17,15,9.68,Debit Card,Success,Delivered,,3,Not satisfied
4494da00,46:33.1,McDonald's,3,Italian,CUST3187,Chennai,"79, Chennai Street, Chennai",1,426.39,150.96,21.32,296.75,50.9,DP0024,Amit,44,49,6.83,Debit Card,Pending,Pending,,,
bafefca6,01:33.1,Biryani Blues,4,Dessert,CUST3827,Ahmedabad,"45, Ahmedabad Street, Ahmedabad",7,1415.44,0.14,70.77,1486.07,0,DP0001,Rahul,26,25,7.8,Debit Card,Failed,Delivered,,2.7,Good food!
1d12d325,29:33.1,Haldiram's,2.2,Fast Food,CUST9194,Ahmedabad,"96, Ahmedabad Street, Ahmedabad",4,1339.39,175.76,66.97,1230.6,0,DP0019,Anil,39,48,7.25,Credit Card,Success,Delivered,,3.7,Late delivery
9655d257,59:33.1,Subway,3.6,Mexican,CUST5223,Delhi,"77, Delhi Street, Delhi",8,725.78,18.37,36.29,743.7,0,DP0004,Kavita,42,45,3.56,UPI,Success,Delivered,,1.3,
f749b582,06:33.1,Pizza Hut,2.5,Mexican,CUST8116,Chennai,"72, Chennai Street, Chennai",2,750.91,81.96,37.55,706.5,0,DP0025,Priya,15,20,1.87,Credit Card,Pending,Cancelled,Customer Canceled,,
22ac79dd,32:33.1,KFC,4.6,Dessert,CUST3956,Kolkata,"1, Kolkata Street, Kolkata",2,1078.67,130.88,53.93,1001.72,38.34,DP0005,Amit,54,52,9.39,UPI,Pending,Pending,,,
35a1ac11,28:33.1,Pizza Hut,3.9,Mexican,CUST4201,Kolkata,"44, Kolkata Street, Kolkata",4,398.48,67.19,19.92,351.21,0,DP0019,Anil,46,52,5.36,Cash on Delivery,Failed,Cancelled,Delivery Delayed,,
98c4e159,35:33.1,Domino's,2.6,Mexican,CUST1009,Ahmedabad,"59, Ahmedabad Street, Ahmedabad",6,1398.98,80.05,69.95,1388.88,56.44,DP0040,Suresh,55,51,2.26,Wallet,Pending,Delivered,,4.2,
7bf9bbec,57:33.1,KFC,4.2,Chinese,CUST3567,Ahmedabad,"41, Ahmedabad Street, Ahmedabad",9,837.91,73.73,41.9,806.08,18.16,DP0049,Amit,39,49,6.65,UPI,Pending,Delivered,,1.1,Tasty & fresh
8e16f291,48:33.1,Haldiram's,3.9,Dessert,CUST1372,Mumbai,"82, Mumbai Street, Mumbai",5,1447.56,131.81,72.38,1388.13,61.41,DP0050,Priya,26,23,6.44,UPI,Pending,Pending,,,
b813ed53,39:33.1,McDonald's,3.9,Indian,CUST5511,Chennai,"51, Chennai Street, Chennai",10,516.91,26.94,25.85,515.82,0,DP0043,Rahul,17,26,9.54,Cash on Delivery,Pending,Pending,,,
5d2996ba,42:33.1,Biryani Blues,3,Indian,CUST6258,Hyderabad,"63, Hyderabad Street, Hyderabad",9,425.72,111.34,21.29,335.67,0,DP0035,Kavita,27,31,3.71,Wallet,Failed,Delivered,,3.4,Excellent service
888b802e,31:33.1,McDonald's,3.8,Chinese,CUST4140,Kolkata,"92, Kolkata Street, Kolkata",4,1363.25,75.59,68.16,1355.82,36.82,DP0038,Priya,59,65,2.3,Cash on Delivery,Success,Cancelled,Restaurant Unavailable,,
4a0d13ff,12:33.1,Haldiram's,3.4,Thai,CUST1894,Ahmedabad,"60, Ahmedabad Street, Ahmedabad",2,448.96,102.45,22.45,368.96,0,DP0003,Priya,54,57,5.79,Wallet,Success,Pending,,,
aa1b2db2,34:33.1,KFC,2.3,Chinese,CUST2151,Hyderabad,"53, Hyderabad Street, Hyderabad",4,1120.3,178.17,56.02,998.15,15.73,DP0029,Amit,48,47,7.13,Credit Card,Pending,Pending,,,
a3e83f7f,41:33.1,Pizza Hut,4.1,Mexican,CUST2787,Bangalore,"68, Bangalore Street, Bangalore",4,1037.77,141.4,51.89,948.26,0,DP0040,Anil,32,40,7.56,Cash on Delivery,Failed,Cancelled,Restaurant Unavailable,,
b7e7e357,43:33.1,Subway,4.6,Indian,CUST4387,Bangalore,"21, Bangalore Street, Bangalore",5,111.19,25.23,5.56,91.52,95.26,DP0025,Suresh,40,48,3.89,Cash on Delivery,Pending,Pending,,,
cdf2e846,48:33.1,Domino's,2.9,Indian,CUST7598,Kolkata,"26, Kolkata Street, Kolkata",6,696.12,5.92,34.81,725.01,0,DP0002,Kavita,50,49,9.19,Credit Card,Success,Delivered,,1.3,Good food!
96867a54,52:33.1,Biryani Blues,4.8,Italian,CUST1038,Kolkata,"42, Kolkata Street, Kolkata",3,1407.18,123.92,70.36,1353.62,0,DP0022,Amit,57,61,1.93,Credit Card,Success,Pending,,,
b2a4e055,33:33.1,Burger King,4.8,Indian,CUST6166,Bangalore,"70, Bangalore Street, Bangalore",3,285.67,186.43,14.28,113.52,0,DP0050,Suresh,15,20,5.9,Debit Card,Pending,Cancelled,Restaurant Unavailable,,
7d61b3d7,58:33.1,Pizza Hut,4.7,Fast Food,CUST6553,Bangalore,"38, Bangalore Street, Bangalore",10,331.4,35.6,16.57,312.37,0,DP0026,Amit,54,58,9.55,Credit Card,Success,Pending,,,
87b45ab2,57:33.1,Haldiram's,4.3,Italian,CUST6389,Delhi,"89, Delhi Street, Delhi",4,723.81,132.83,36.19,627.17,12.74,DP0018,Kavita,16,23,2.52,Debit Card,Pending,Cancelled,Restaurant Unavailable,,
8713cfeb,19:33.1,Pizza Hut,3,Chinese,CUST1039,Kolkata,"100, Kolkata Street, Kolkata",2,1468.2,18.51,73.41,1523.1,0,DP0037,Rahul,24,25,6.61,UPI,Success,Delivered,,2.4,Good food!
45a1e6b6,34:33.1,Haldiram's,2.9,Thai,CUST3491,Pune,"57, Pune Street, Pune",7,181.77,108.5,9.09,82.36,0,DP0029,Suresh,36,32,8.37,UPI,Success,Cancelled,Customer Canceled,,
001a1601,12:33.1,Domino's,4.4,Dessert,CUST5758,Chennai,"5, Chennai Street, Chennai",8,645.75,25.47,32.29,652.57,0,DP0007,Kavita,17,15,4.29,Credit Card,Success,Cancelled,,,
2085ff85,55:33.1,Haldiram's,5,Dessert,CUST3680,Pune,"3, Pune Street, Pune",4,1071.58,58.24,53.58,1066.92,0,DP0045,Kavita,19,22,1.69,Credit Card,Failed,Cancelled,Customer Canceled,,
